CODE_ISIN;PLACE_DE_COTATION;CATEGORIE;ORGANISME;PRODUIT;STOCK;DATE_COURS;VALEUR_LIQUIDATIVE;CONTRE_VALEUR_EN_EUROS
FR0010565366;PARIS;OPC;CPRASM;C678;1.58;31/12/2019;641.59;1014.71
FR0012020741;PARIS;OPC;KIRAO;C690;63.88;31/12/2019;184.69;11797.89
IE00BQ3D6V05;PARIS;OPC;COMGES;C690;723.22;31/12/2019;55.88;40413.8
LU1582988058;PARIS;OPC;MGSECU;C690;39267.41;31/12/2019;9.71;381286.55
IE00B3NFBQ59;PARIS;OPC;HERMES;C690;512.88;31/12/2019;4.68;2400.3
IE0032904116;PARIS;OPC;JOHCML;C690;509.12;31/12/2019;2.28;1160.78
FR0010657122;PARIS;OPC;MANDAR;C690;10.93;31/12/2019;1278.82;13980.16
LU0445386369;PARIS;OPC;NORIF;C690;1826.39;31/12/2019;12.29;22446.39
LU0085136942;PARIS;OPC;ROBL;C690;79.9;31/12/2019;154.15;12315.95
FR0013184637;PARIS;OPC;LAZAR;C690;156.54;31/12/2019;116.82;18286.93
XS1955912966;PARIS;EMT;CRSUIS;C690;130.7;31/12/2019;978.4;127878.12
FR0000422842;PARIS;OPC;ARBEVE;C690;7.03;31/12/2019;480.04;3373.74
LU1458428163;PARIS;OPC;BNPPIP;C690;152.44;31/12/2019;116.24;17720.03
FR0010537423;PARIS;OPC;ROTCIE;C690;69.77;31/12/2019;158.6;11066.23
FR0010149302;PARIS;OPC;CARM;C690;3.98;31/12/2019;964.8;3841.04
FR0011672799;PARIS;OPC;ALTARO;C690;16.75;31/12/2019;109.26;1830.23
FR0010668145;PARIS;OPC;BNPPAM;C778;1298.79;31/12/2019;439.21;570440.09
FR0007023692;PARIS;OPC;EDRAM;C778;232.85;31/12/2019;285.85;66560.3
FR0010501312;PARIS;OPC;LAFINT;C778;4294.6;31/12/2019;14.39;61799.27
FR0013184637;PARIS;OPC;LAZAR;C778;702.82;31/12/2019;116.82;82103.5
FR000000PFO2;PARIS;SCP;PEASMA;C850;170.38;31/12/2019;163.44;27846.36
FR0007045737;PARIS;OPC;RICHEL;C971;63.94;31/12/2019;226.68;14493.27
FR0007046123;PARIS;OPC;FUNDQS;C971;57.02;31/12/2019;219.73;12528.91
FR0010133892;PARIS;OPC;BNPPAM;F656;23.01;31/12/2019;260.53;5995.88
LU0131210360;PARIS;OPC;BNPAML;F656;96.07;31/12/2019;194.58;18692.78
FR0007045901;PARIS;OPC;FUNDQS;F657;659.1;31/12/2019;236.6;155943.95
FR0010209916;PARIS;OPC;BNPPAM;F659;0.99;31/12/2019;23240.31;23020.69
