DateValorisation;AliasPortefeuille;CodeValeur;PlaceCotationValeur;QuantitStock;ValeurBoursi;Gestionnaire;LibellGroupePortefeuille;LibellLongPortefeuille;LibellSteGstion;LibellLongGstion
31/12/2019;EPPPH;FR0010148049;730;1998000;87912;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;FR0010536813;47;30000000;30229200;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0304458051;186;3000000;3389100;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0289011198;186;6000000;6590400;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;AT0000A04967;186;10000000;16302000;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0282701514;186;14000000;15351000;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0256171777;186;4000000;4379600;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;BE0000308172;186;7652124.62;8445649.94;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;ES0312298021;186;9700000;10804830;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;FR0010149138;25;1329750;1.33;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0234103546;186;6600000;31746;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;FR0010163592;25;2000;0;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;FR0010120501;186;500000;500300;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;PTOTEYOE0007;51;25000000;26420000;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;ES0414970204;186;50000000;59935000;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0212074388;186;11000000;11045100;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0210314299;186;2000000;2026200;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;FR0010149146;25;22500;7101;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;BE0000304130;186;10000000;16698000;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;FR0010070060;186;20000000;32900000;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;IT0003644769;41;19500000;19577025;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;IT0003535157;41;92300000;129994397;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;ES0000011868;186;12000000;18006000;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;XS0162990229;186;1500000;2307750;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;FR0004152874;25;603;820.08;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;EPPPH;BE0000291972;186;65200000;95100720;0;PORTEFEUILLES0ISOLES0FORTIS0AS;EPARGNE0PRODUIT0PHARE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;AGDET;XS1598047550;186;3000000;3126150;0;PORTEFEUILLES0ISOLES0FORTIS0AS;ACTIF0GEN0DOLLARS;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;AGDET;IL0060001943;186;1500000;1651350;0;PORTEFEUILLES0ISOLES0FORTIS0AS;ACTIF0GEN0DOLLARS;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRMULTIMMOB2;901;15620;11510690.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRIMMORENTE1;901;41444;12569965.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSELECTINV1;901;2478;1475178.18;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR000000PFO2;901;60997;10939201.98;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FREPFONCIERE;901;13790;10332157.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRFICOMMERCE;901;5215;1079505;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRPHILO;901;5889;1660992.45;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRRIVOLAVPAT;901;28973;7909339.27;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRLAFFPIERRE;901;10653;4221783.9;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRPIERREPRIV;901;7941;6070100.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRUNICIMMO;901;23574;4575713.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRCONVIMMOBI;901;22309;2551703.42;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRCAPIPRIMON;901;59275;15649785.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FREUROVALYS1;901;13114;11793289.06;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRLFGRDPARIS;901;1138;314088;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRPFGRDPARIS;901;2811;1251625.86;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1992126992;730;1399.615;139891.52;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1992127610;730;217.509;21853.13;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0821216685;730;25.655;5645.13;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013457124;74;443000;459745.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013455227;132;213000;213000;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013459344;47;990000;990000;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG00010J13;527;1554000;1558195.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013456282;47;1873000;1888012;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU2025504361;730;469;137932.9;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS2028018385;47;996000;1001647.32;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1956132143;730;88.463;39505.81;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1893655867;730;634.3704;94660.75;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG00010H98;47;811000;821380.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013453859;47;551000;551000;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1956157132;730;55;5926.25;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS2026043153;188;1048000;1037813.44;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013435716;534;1316000;1299717.13;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013437068;47;252000;241516.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1956138777;730;1;124.77;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG00010BI0;527;520000;527540;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013451697;534;783000;790953.71;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0956005226;731;2959.147;354971.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS2043857189;47;783000;793899.36;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS2043856025;47;783000;860791.05;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013433505;730;552.549;56907.02;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG00010AS1;47;774000;794433.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1956163379;730;3266.867;970259.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1920356513;730;826.208;85149;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013433216;47;77000;77130.9;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013333838;730;498.555;50334.11;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013442274;47;172000;171071.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013443066;47;1035000;1075779;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1956161167;730;1017.554;109275.12;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013411956;730;5332;539438.44;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013433091;132;534000;546655.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013434511;47;949000;946058.1;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013435815;47;677000;705095.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013432812;47;588000;587764.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG00010AG6;527;454000;471887.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013440344;527;996000;1010840.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013211190;730;2720.938;247278.85;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013426541;47;504000;529905.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013422359;534;57000;58945.81;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013428224;74;349000;367636.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013309226;730;196;21305.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013429214;534;273000;279837.56;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013428240;47;605000;619278;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013420999;527;147000;153115.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013412681;47;981000;934637.94;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG00010A53;527;458000;474121.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1989640427;47;137000;138013.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013397049;730;6787;696821.29;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1883873066;730;2923;24377.82;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1883854942;730;111;24403.24;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013419512;47;446000;430702.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1665237704;730;2999;40375.54;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013418167;527;921000;967050;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013420270;47;2126000;2101551;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG000109A6;254;284000;281614.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1958432525;188;748000;714010.88;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1951225553;730;50;5887;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1951204046;730;882;103044.06;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013403599;730;42133;4175801.63;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013415296;47;235000;236292.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013407145;47;139000;138694.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG000107T0;254;1014000;1010146.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1955912966;254;1376000;1346278.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013400967;254;942000;952833;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013414562;47;1281000;1344921.9;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1958462787;254;1305000;1291545.45;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013401452;254;116000;123969.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1900066629;25;32;966.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1829218582;25;56;943.32;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG000106Q8;47;825000;835147.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1866724377;188;3000;3049.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1925386614;254;368000;376390.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FRSG00010761;47;1481000;1533279.3;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1885412590;47;491000;524879;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013391216;534;396000;371799.65;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013401890;534;474000;511277.73;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013398500;47;514000;537952.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013388030;47;49000;51175.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013386935;527;93000;95548.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013405099;47;878000;928924;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013391992;188;112000;115550.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1885412830;47;754000;803236.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1900068161;730;81;9149.02;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013394707;47;1524000;1494282;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1907594748;730;143;16108.95;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013388022;47;1082000;1108725.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;IE00BFY85N21;730;2581;6120.58;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013305521;730;14;14657.72;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;XS1901765765;47;205000;201299.75;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013378932;527;43000;45769.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013393451;534;990000;1016077.59;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU1876460905;730;1012;1872827.44;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0013373164;534;222000;230763.45;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
